Temperature,Humidity%,Rainfall
25,68.6,Low
15,66.6,Low
13,71.2,Low
34,72.2,Low
21,69.1,Moderate
31,63.7,Low
27,70.1,No Rain
25,70.8,Low
25,66.2,Low
31,70.6,Low
32,65.6,Moderate
30,67.9,Moderate
28,62,Low
16,52.4,Low
26,55.4,Low
26,59.8,Low
26,61.3,No Rain
25,51.8,No Rain
28,59.5,Low
25,56.1,No Rain
23,63.9,Low
33,61.7,Moderate
23,54.7,Moderate
19,51.5,Low
20,44.6,No Rain
28,43.6,No Rain
20,45.7,No Rain
31,42.1,Moderate
23,50.6,Moderate
31,61.7,Moderate
26,62.7,Moderate
19,59,Moderate
17,59.2,Low
19,56.2,Low
24,56.9,Moderate
30,80.6,Moderate
32,74.6,Moderate
31,78.9,Moderate
30,81.6,Low
30,78.5,Moderate
28,70.3,Moderate
24,78.5,Low
27,82.3,Low
34,78.8,No Rain
24,68.8,Low
25,74.2,Low
32,75.2,Low
27,75.6,Low
31,75.1,No Rain
29,65.1,No Rain
19,61.8,No Rain
31,61.5,No Rain
27,67.3,No Rain
26,75.1,Low
24,71.5,No Rain
19,65.7,Moderate
19,61.8,Low
12,63.3,Low
16,69,Low
19,60.5,Low
33,65.1,No Rain
21,68.7,No Rain
31,69.3,No Rain
29,77.7,Moderate
30,62.7,Low
32,68.7,Low
26,62.9,No Rain
20,60.2,Low
16,56.1,No Rain
16,62.8,Low
32,64,Low
28,72.2,Low
23,68.9,Low
17,75.3,Low
33,76.6,Low
20,72.9,Low
28,66.1,Low
31,74.9,No Rain
32,74.9,Low
24,69.7,Low
28,77.4,Low
24,72.4,Moderate
28,74.2,Low
29,70.8,Moderate
18,60.2,Low
25,55.9,Low
26,62.6,Low
33,64.3,No Rain
23,58,No Rain
27,66,Low
28,57.3,No Rain
30,69.4,No Rain
28,63.8,Moderate
24,62.2,Moderate
12,49,No Rain
15,44.3,No Rain
31,44.8,No Rain
21,41.8,No Rain
12,42.2,Moderate
26,50.7,High
30,68,Moderate
14,68.9,Moderate
17,61.7,Moderate
18,58.2,Low
16,60.6,Low
31,59.8,Moderate
31,87.6,Moderate
32,81,Moderate
32,84.2,Moderate
34,87.9,Low
25,74.7,Moderate
33,75.4,Moderate
31,76.7,Moderate
29,90.7,No Rain
29,85.4,No Rain
33,71.2,Moderate
29,74.4,Low
30,79,Low
29,75.7,Low
24,75.8,No Rain
20,64.9,No Rain
16,62.7,No Rain
32,62.9,No Rain
31,70.8,No Rain
24,76.9,Low
34,75.9,No Rain
14,68,Low
14,61.7,Low
16,65.8,No Rain
13,74.3,Low
16,60.7,Low
28,68.1,No Rain
12,71,No Rain
29,70.7,No Rain
25,88.8,Low
15,66.5,No Rain
31,73.3,No Rain
28,65.6,No Rain
16,60.2,Low
12,56.6,No Rain
17,59.7,No Rain
30,65,No Rain
20,76.4,No Rain
16,70.2,No Rain
17,80.2,No Rain
34,84,No Rain
15,77.6,Moderate
14,67.5,No Rain
15,80.9,No Rain
17,80,No Rain
19,75.2,No Rain
19,89,Low
15,76.1,No Rain
28,73.4,Low
19,79.4,Low
12,60.6,Moderate
18,47.3,Moderate
20,60.6,No Rain
30,69.6,No Rain
16,61.6,No Rain
27,61.6,No Rain
29,57.6,Low
29,74.8,No Rain
29,81.5,High
13,70.6,Low
19,61.1,No Rain
19,52.1,No Rain
16,50.2,No Rain
30,54.5,No Rain
17,42.7,Moderate
25,58.6,Moderate
30,86.4,Moderate
20,64.2,Moderate
20,56,Moderate
20,66.7,Low
18,66.7,No Rain
28,78.6,Moderate
29,92.7,Moderate
33,96.5,Low
29,92.9,No Rain
28,99.6,Low
32,95.4,Moderate
15,95.3,Moderate
33,89.4,No Rain
33,97.4,No Rain
24,93.8,Low
12,93.7,Low
31,95.3,No Rain
25,90.7,Low
28,91.2,Moderate
16,91.3,No Rain
14,93.4,No Rain
28,85.9,No Rain
34,85.4,No Rain
18,87.8,No Rain
34,88.9,Low
23,98.5,Low
20,91.3,Low
17,84.4,No Rain
15,87.8,No Rain
12,91,No Rain
15,89.3,No Rain
27,95.3,No Rain
32,86.4,No Rain
31,76,Low
18,80,Moderate
21,84.9,Moderate
16,91.4,No Rain
19,90.3,Moderate
19,81,Low
16,75.3,No Rain
26,79.6,Low
25,88.8,Low
25,82,No Rain
16,84,No Rain
31,88,Moderate
28,84,Low
19,95.8,Low
30,93.2,Low
24,90,Low
15,86,Low
16,78,Low
32,84.8,Low
30,82.6,Low
33,82.4,Low
28,79.9,Low
31,58.8,Moderate
24,54.1,Low
30,56.3,Low
32,58.3,Low
33,51.3,No Rain
24,55.2,Low
24,49.8,Low
29,59.1,No Rain
23,78,Moderate
28,54.6,Low
33,49.5,No Rain
13,39.5,No Rain
34,40.6,No Rain
24,45.3,Low
19,41.8,Low
27,45.9,Moderate
32,83.6,Low
15,60.7,Moderate
18,54.8,Moderate
14,56.2,Low
29,57.4,No Rain
33,69.7,Moderate
26,86.1,Moderate
25,82.7,Low
29,83.3,Low
27,89.8,Low
32,95.4,High
16,85.1,Moderate
24,87.7,Low
33,89.2,No Rain
26,95.1,Low
31,84.5,Low
31,87.8,No Rain
30,94.1,Low
32,75.7,Low
31,94,Low
17,87.9,No Rain
30,81.4,No Rain
31,80.7,No Rain
15,85.2,Low
27,91.8,Low
34,78.5,Moderate
23,78.5,Low
16,82.2,No Rain
13,74.2,No Rain
18,75,No Rain
25,83.2,Moderate
33,78.4,Low
24,84.6,No Rain
25,88.5,Low
19,87.8,Moderate
19,72.1,Moderate
19,78,No Rain
26,76.6,Moderate
33,78.7,Low
15,71.5,No Rain
32,77.5,No Rain
27,87.2,Low
27,90.2,No Rain
12,89.6,No Rain
30,92.8,Low
25,87.4,Low
17,88.9,Low
16,86.6,Low
28,88.7,No Rain
16,86.6,Low
18,83.9,Low
30,74.7,Low
33,72.9,Low
32,75.3,Low
31,77.1,Low
15,56.8,Moderate
24,46.5,Low
33,65.4,Low
28,67.2,Low
31,56.9,No Rain
25,54.8,No Rain
28,47.2,No Rain
23,61.8,No Rain
32,76.7,High
23,60.7,Low
29,48.8,No Rain
15,40.7,Low
21,40.3,No Rain
17,45.7,No Rain
16,39.7,Low
26,51.5,Moderate
25,78.8,Moderate
17,67,Moderate
32,59.2,Moderate
18,63,Low
21,62.6,Low
30,62.5,Moderate
34,86.5,Moderate
31,78,Low
34,84.9,Low
28,91.1,Low
30,85,High
27,75.3,Moderate
32,81.8,Low
26,91.3,No Rain
25,86.8,Low
25,74.7,Low
32,80.2,Low
31,87.5,Low
30,86.6,Moderate
32,81.7,Low
19,73.3,Low
25,65.4,No Rain
29,72.2,No Rain
32,75.5,Low
32,81.1,Low
24,75.8,Moderate
29,61.3,Moderate
33,75.3,No Rain
12,74.2,No Rain
21,77.5,Low
34,73.4,Low
23,77.2,Low
23,83.7,No Rain
28,77.4,No Rain
19,81.3,Moderate
18,66.5,Low
23,72.5,Low
26,71.7,Moderate
24,67,Low
15,69.8,No Rain
14,74.4,Low
23,70.8,Low
28,77.8,No Rain
33,81.1,Low
29,85.6,Low
26,82.1,No Rain
12,88.8,Low
23,74.8,Low
28,83,No Rain
14,81.7,Low
25,79.6,Low
28,71,Low
14,67.7,No Rain
28,70.5,Low
34,68,No Rain
16,58.2,Moderate
29,54.6,No Rain
26,60.2,Low
23,68.8,No Rain
12,56.7,No Rain
23,58.8,No Rain
14,48.7,No Rain
27,60.3,No Rain
13,63.8,Moderate
28,60.8,Low
14,53.3,No Rain
12,45.5,No Rain
19,46.3,No Rain
14,45.7,No Rain
17,45.2,Low
30,53.7,Moderate
31,69.2,Low
21,63.8,Moderate
21,65,Moderate
15,62.4,Low
14,64.4,Low
28,65.1,Moderate
28,78.9,Moderate
31,75.8,Low
34,77.9,Low
34,81.3,Low
28,78.5,Moderate
23,74.1,Moderate
25,77.5,Low
28,79.9,Low
28,78.8,Low
32,72.9,Low
27,72.4,No Rain
25,78,No Rain
24,79.1,Moderate
29,77.5,No Rain
26,70.8,No Rain
25,66.8,No Rain
29,63.3,No Rain
18,69.4,Low
14,75.4,Low
28,73.3,Moderate
16,69.6,Moderate
14,67.2,No Rain
21,65.8,No Rain
19,69.7,No Rain
26,67.9,Moderate
29,72.9,Low
26,75.6,No Rain
24,74.2,No Rain
13,75.1,Low
20,61.7,Low
16,71.9,Low
27,69.7,Moderate
26,64.6,Low
20,64.1,No Rain
18,65.2,No Rain
28,71.8,Low
32,75.5,No Rain
29,75,Low
31,77.4,No Rain
33,77.4,No Rain
19,75.5,Low
14,70.7,Low
28,76.2,No Rain
13,75.7,Low
23,74.8,Low
17,71,Low
19,52.1,No Rain
33,74.3,Moderate
31,64,Low
16,53.7,Moderate
31,50.4,No Rain
25,48.9,No Rain
32,65.5,No Rain
14,45.7,No Rain
24,56.7,No Rain
24,46.7,No Rain
23,60.7,No Rain
16,62.5,Moderate
21,52.2,Low
15,45.2,Low
17,39.5,Low
19,51.5,No Rain
14,42,No Rain
19,38,Low
33,49.7,Moderate
28,66.8,Low
24,62.4,Moderate
34,57.4,Moderate
16,54.5,Low
21,57,No Rain
33,60.2,Moderate
24,84.5,Moderate
28,75.1,Low
27,83.6,Low
33,88.8,Moderate
32,79.5,High
19,70.8,Moderate
25,77.6,Low
33,85.8,No Rain
30,80.3,Low
28,76.5,Low
34,72.8,Low
32,83.7,Low
27,84.8,Moderate
28,83.6,No Rain
15,68.9,No Rain
27,61.7,No Rain
24,62.5,No Rain
33,65,No Rain
25,77.6,No Rain
23,71.8,Moderate
15,64.8,Moderate
17,61.7,No Rain
12,61,No Rain
12,66,No Rain
21,63.5,Moderate
18,67.1,No Rain
31,74,No Rain
29,73.8,No Rain
15,79.4,Low
13,60.5,Low
13,70.3,No Rain
31,63.5,Moderate
20,58.2,Moderate
12,55,No Rain
19,64.5,No Rain
23,69.4,No Rain
26,72.1,No Rain
12,73.6,No Rain
31,80.2,Low
32,83.1,No Rain
15,78.4,Low
13,65.4,Low
16,84.8,No Rain
20,76.1,Low
17,73.1,Low
30,71,Low
14,64.7,Low
30,67.6,Low
27,67.4,Low
19,54.4,Moderate
24,52,No Rain
33,52.8,No Rain
29,60.5,No Rain
26,50.5,No Rain
32,61,No Rain
33,51.2,No Rain
34,58.4,No Rain
17,63.8,Moderate
13,54,Low
20,46.3,No Rain
21,40.2,Low
14,39.7,No Rain
19,43.8,No Rain
20,34.3,Moderate
29,52.7,Moderate
28,66.2,Low
18,61.8,Moderate
34,58.9,Moderate
16,60,Low
14,57.8,Low
23,56.8,Moderate
28,87.3,Moderate
33,79.3,Low
24,89.3,Low
32,96.2,Low
28,83.9,Moderate
23,72.4,Low
30,82.3,Low
24,91.6,No Rain
34,86.8,Low
34,72.5,Moderate
26,76.8,Low
23,86.6,Low
28,90.4,Moderate
34,87.1,No Rain
18,70.1,No Rain
31,67.3,No Rain
33,60.4,No Rain
32,71.5,Low
33,80.6,No Rain
32,75.1,Low
15,69,Moderate
18,63.5,No Rain
14,65.4,No Rain
20,69.4,No Rain
33,64.5,Moderate
15,60.6,No Rain
25,67,No Rain
24,73.4,No Rain
16,78.4,Low
18,64.6,No Rain
19,72.4,No Rain
28,64.9,Moderate
19,59.1,Moderate
17,57,No Rain
15,59,No Rain
25,68.5,Moderate
15,74,No Rain
18,76.9,Low
31,82.9,Low
33,86.3,No Rain
13,79.8,Low
13,68.3,No Rain
26,80.6,No Rain
21,81.6,Moderate
32,74.1,Low
33,79.4,No Rain
13,74.5,No Rain
33,77.3,Low
16,70.8,No Rain
21,53.6,Moderate
31,48.2,No Rain
26,49.3,No Rain
16,58.6,No Rain
14,45.1,No Rain
29,55.6,No Rain
16,46.8,No Rain
23,59.6,No Rain
16,73.2,Moderate
13,57.1,No Rain
13,45.3,No Rain
12,38.9,No Rain
13,37.2,No Rain
19,39.7,No Rain
15,36.3,Low
24,48,Moderate
21,77.5,Low
21,63.1,Moderate
15,65.6,Moderate
20,57.1,No Rain
20,58.1,No Rain
29,62.1,Moderate
24,94.3,Moderate
27,87,Low
27,93.7,Low
28,99,Low
19,92.8,Moderate
17,82.5,Low
23,88.9,Low
34,97.9,No Rain
33,93.7,Low
32,83.5,Moderate
31,85.9,Low
30,94.2,Low
29,99,Low
34,91.8,No Rain
16,81.1,No Rain
30,77,No Rain
33,73.7,No Rain
28,84.9,Low
28,89.9,No Rain
33,86.8,Low
12,80.6,High
18,78.2,No Rain
14,77.3,No Rain
13,82.5,No Rain
24,80.8,Moderate
16,82,Low
31,87.3,No Rain
34,90.7,No Rain
19,90.8,Low
17,76.8,No Rain
14,81.5,No Rain
29,80.1,Moderate
24,75.4,Moderate
20,72.2,No Rain
19,65.6,No Rain
24,72.8,Low
18,88.7,No Rain
14,88.7,Low
23,92.8,Low
23,95.7,No Rain
14,88.3,Low
12,83,Low
23,91.8,No Rain
15,91.8,Moderate
26,87.8,Low
28,77.3,Moderate
19,73.2,Low
27,70.6,Low
29,71.3,Low
13,57.6,Moderate
30,52.8,No Rain
28,58.2,Low
28,63,No Rain
33,60.9,No Rain
26,59.3,No Rain
24,49.1,No Rain
26,64.7,Low
12,69.5,High
24,56.9,Low
19,50.8,No Rain
12,41.7,Low
16,40.6,No Rain
12,42.7,No Rain
33,38.5,Low
23,51.6,Moderate
28,73,Moderate
19,62.4,Moderate
31,58.9,Moderate
21,61.8,Low
15,65.4,Low
23,63.6,Moderate
27,88.4,Moderate
26,81,Moderate
32,86.7,Low
23,94.4,Low
27,87.8,High
29,77.3,Moderate
33,84.4,Low
27,93,Low
23,88.2,Low
31,76.2,Moderate
27,79.6,Low
29,89.6,Low
24,92.9,Moderate
27,88.6,No Rain
27,76.2,No Rain
25,70.4,No Rain
34,66,No Rain
29,74.9,Low
23,84.3,No Rain
29,74.9,Moderate
13,67.1,Moderate
20,64.7,No Rain
17,64.4,No Rain
21,74,No Rain
34,66.9,Low
17,69.3,No Rain
25,81.3,No Rain
34,79,Low
20,84.5,Low
15,60.9,No Rain
16,70.3,Low
34,69.7,Moderate
13,62,Low
12,59.4,No Rain
26,59.3,Moderate
23,67.3,Low
12,75.4,No Rain
31,78.7,Moderate
24,86.1,Low
33,85.4,No Rain
16,79.7,Low
27,70.7,Low
23,82.1,No Rain
17,82.7,Moderate
31,77.1,Low
27,91.1,Moderate
17,87.5,Low
23,87.2,Low
28,85.8,Low
15,49.3,Moderate
27,48.4,No Rain
34,63.5,No Rain
23,59.8,No Rain
23,56.6,No Rain
34,52.9,No Rain
25,43.5,No Rain
24,66.3,No Rain
13,66.3,Moderate
18,54.3,Low
13,43,No Rain
14,42,No Rain
17,40.1,No Rain
16,31.1,No Rain
16,28.6,Low
28,39.6,Moderate
31,63.1,Low
13,50.3,Moderate
12,46.5,Moderate
14,45.6,Low
16,51.4,Low
26,56.2,Moderate
34,84.2,Moderate
33,98,Low
33,81.8,Low
31,93.3,Low
31,85.3,High
27,93.8,Moderate
33,80.8,Low
28,91.6,No Rain
34,84.3,No Rain
24,95.1,Low
32,96.9,No Rain
26,86.2,Low
26,91.3,Moderate
24,85.4,No Rain
21,95.9,No Rain
16,89.2,No Rain
24,81.1,No Rain
15,94.3,No Rain
24,80.5,No Rain
30,74.8,Moderate
13,91,Moderate
16,88.3,No Rain
15,73.6,No Rain
15,89.3,No Rain
12,75.8,Low
21,81.5,No Rain
32,91,No Rain
26,85.4,No Rain
18,82.1,Low
20,71,Low
16,78.3,Low
34,75.5,Moderate
13,89.3,Low
21,58.5,No Rain
16,55.2,No Rain
29,69.4,Low
30,95.1,No Rain
27,78.6,Low
23,84.6,Low
31,84.5,No Rain
15,95.8,Low
14,92.3,No Rain
24,82.1,No Rain
13,83.3,Low
28,99.4,No Rain
34,71.9,Moderate
12,69,Low
31,67.9,Low
13,65.6,Low
20,54,Moderate
30,52.5,Low
17,57.3,Low
32,64.6,No Rain
24,57.4,No Rain
24,55.7,Low
31,53.8,No Rain
32,70.1,No Rain
30,65.1,Moderate
27,56.7,Low
19,49.1,No Rain
12,43.8,No Rain
27,41.3,No Rain
19,44.8,No Rain
17,39.5,Low
26,47.2,Moderate
24,69.5,Moderate
15,62.2,Moderate
21,57,Moderate
17,59.7,Low
16,61.3,No Rain
34,59.2,Moderate
33,85.9,Moderate
26,76.5,Low
27,82.6,No Rain
26,94.4,Moderate
28,85.1,High
12,73,Moderate
25,81,Low
29,90.2,No Rain
25,83.6,Low
17,75.5,Moderate
24,74.2,No Rain
34,84.7,Low
25,91.1,Moderate
29,85.8,No Rain
16,73.1,No Rain
30,68.5,No Rain
31,65.3,No Rain
16,70.4,Low
34,81.6,No Rain
25,72.6,Moderate
12,68.4,Moderate
21,66.3,No Rain
19,68.4,No Rain
18,73.8,No Rain
31,69.9,Low
15,75.3,Low
26,81.9,No Rain
23,77.7,No Rain
19,82.2,Moderate
16,64.3,Low
18,71.1,No Rain
31,66.3,Moderate
24,66,No Rain
13,59.9,No Rain
12,62.5,Moderate
28,59.1,Low
33,74.2,No Rain
12,79,No Rain
23,85.8,Low
18,84.4,Low
14,81.4,Moderate
30,72,Low
34,79.6,No Rain
16,79.4,No Rain
15,77.6,No Rain
28,87.6,Moderate
23,86,Low
26,85.1,Low
25,84.2,Low
16,57.1,Moderate
14,48.2,Low
18,61,Low
27,65.7,No Rain
24,57.9,No Rain
30,54.9,No Rain
33,48.1,No Rain
24,59.3,No Rain
34,57.8,High
29,55.5,Low
18,48.4,No Rain
12,45.1,No Rain
14,43.4,No Rain
21,47.9,No Rain
13,42,Low
29,53.4,Low
30,86,Moderate
13,44.1,Moderate
17,49.8,Moderate
17,48.8,Low
16,51.9,Low
27,63.8,Moderate
33,88.7,Moderate
31,76.1,Low
24,86.1,Low
28,92.2,Moderate
31,84.8,Moderate
30,74.4,Moderate
28,81.1,Low
26,91.6,No Rain
30,86.9,No Rain
31,73.7,Low
23,75.2,Low
24,84.1,Low
29,87.3,Low
34,82.5,No Rain
18,72.1,No Rain
20,65.3,No Rain
34,64.6,No Rain
24,68.9,Low
23,82.8,No Rain
24,72.6,Moderate
18,67.9,Moderate
17,63.5,No Rain
12,68.4,No Rain
18,72.9,No Rain
24,74.3,Low
12,72.5,No Rain
23,78.7,No Rain
28,74,No Rain
16,77.1,Low
19,64.9,Low
15,69.7,Low
27,73.9,Moderate
16,64,Low
14,60.3,Low
13,62.8,Moderate
33,61.7,Low
28,70.5,No Rain
28,77,Low
23,84.9,Low
29,83.5,Low
30,79.9,Moderate
33,71.3,No Rain
29,83.2,Low
13,78.7,Low
32,75.9,Low
26,76.1,Low
31,70.6,Low
25,71.4,Low
12,72,Low
24,55.4,Moderate
27,47.9,Low
27,62.6,Low
30,64.5,Low
31,62,No Rain
24,57.1,Low
29,51.2,No Rain
27,67.9,No Rain
23,71.9,High
25,59.1,Low
28,52.5,No Rain
16,44.9,No Rain
24,43.8,No Rain
16,49.3,No Rain
20,42.4,Moderate
30,55.8,Moderate
30,73.1,Moderate
15,59.6,Moderate
21,57.8,Moderate
13,62.6,Low
18,62.5,Low
27,62.6,Moderate
31,88.7,Moderate
34,78.6,Low
28,86.7,Low
30,94.2,Low
33,89.2,High
32,77.1,Moderate
28,85.2,Low
27,92.3,No Rain
32,89.4,Low
34,77.2,Low
24,82.2,Low
34,88.1,Low
26,89.3,Moderate
32,86.2,Low
14,75.4,No Rain
25,66.9,No Rain
28,67.1,No Rain
32,73.8,Low
34,83,Moderate
25,78,Moderate
26,70.1,Moderate
18,66.9,No Rain
20,70.1,No Rain
19,70.6,No Rain
25,74.8,Low
31,75.9,Low
27,85.8,No Rain
25,81.5,Low
14,82,Moderate
18,61.2,Low
19,73.1,Low
32,71.2,Moderate
34,69.4,Low
12,58.9,No Rain
28,69,Moderate
25,72,Low
24,80.4,No Rain
26,84.7,Low
25,89.7,Low
23,84.3,Moderate
14,84.8,High
27,77.5,No Rain
23,86.1,No Rain
16,85,No Rain
34,83.1,No Rain
26,77.2,Moderate
31,70.7,No Rain
25,66.5,Low
16,71.1,Low
14,56.2,Moderate
14,47.1,Moderate
16,54.2,Low
24,63.2,No Rain
15,63.8,No Rain
28,56,No Rain
28,50.4,No Rain
27,70.9,No Rain
33,70.5,High
23,61.8,No Rain
16,48.1,No Rain
14,43.7,Low
16,41.3,No Rain
19,47.3,No Rain
14,40.2,Moderate
26,50.8,Moderate
18,71,Moderate
16,53.5,Moderate
33,51.7,Moderate
20,57.2,Low
18,58.3,Low
32,60.9,Moderate
23,88.6,Moderate
33,79.5,Low
33,89.7,Low
28,97.3,Low
30,93.7,Moderate
25,78.8,Moderate
27,86.5,No Rain
31,93.1,No Rain
25,92.2,No Rain
23,77.8,Low
27,82.9,No Rain
29,87.3,Moderate
25,90.3,Moderate
16,86.6,Low
13,74.3,No Rain
14,70.8,No Rain
34,65,No Rain
21,72.5,No Rain
34,85.6,No Rain
29,78.3,Low
30,71.5,Low
20,62.1,No Rain
19,66.5,No Rain
16,65,No Rain
19,66.3,Low
13,67.8,No Rain
23,80.2,No Rain
26,68,No Rain
12,74,Low
13,57,Moderate
15,63,Moderate
23,65,Low
13,56,No Rain
17,54,Moderate
16,64,Moderate
27,61,No Rain
34,70,Low
27,79,Low
34,84,Low
25,84,Moderate
16,82,Low
34,69,Low
25,92,Low
15,78,No Rain
30,76,Moderate
27,83.7,Low
30,72.9,Low
23,67.8,Low
33,79.3,Moderate
23,56.5,Moderate
25,46.1,Low
16,53.7,No Rain
34,64,Low
33,66.5,No Rain
32,59.5,Low
32,47.2,No Rain
26,70.3,High
24,80.2,Low
29,57,No Rain
14,47.5,Low
28,40.6,No Rain
16,39.4,No Rain
23,40.5,Low
16,41.1,Moderate
32,49.2,Moderate
31,82.6,Moderate
12,60.8,Moderate
31,55.3,Low
18,60.6,Low
17,56,Moderate
27,62.8,Moderate
26,92.7,Low
28,90.1,No Rain
27,92.9,Moderate
33,99.6,Moderate
27,95.4,Moderate
25,91.2,No Rain
26,92,No Rain
26,97.4,No Rain
34,93.8,Low
20,89.4,Low
23,89.9,Moderate
28,95.2,Moderate
27,91.2,No Rain
15,92.5,Low
21,88.4,No Rain
16,82.4,No Rain
31,79.5,Low
30,86.2,Low
27,94.4,Low
24,86.8,Low
21,85.8,Low
31,83.1,No Rain
17,81.2,No Rain
21,82.2,Low
23,80.7,No Rain
24,85.9,No Rain
32,90.4,Low
23,86.9,Low
30,90.9,Moderate
21,80.1,Moderate
16,81.8,Moderate
29,86.3,Low
18,63.8,No Rain
15,63.6,Low
32,65.1,Moderate
23,72.1,No Rain
24,93.9,Low
34,92.6,No Rain
34,94.8,No Rain
32,93.2,Low
14,94,No Rain
27,90.1,No Rain
25,94.5,No Rain
18,93.5,No Rain
31,94.7,Low
12,71.8,Low
19,55.1,Low
27,67,Low
19,61.3,Moderate
20,48.2,Moderate
20,39.9,No Rain
12,48.1,No Rain
30,54.6,No Rain
33,54.5,No Rain
23,51.2,No Rain
34,47.8,Low
34,61,High
30,61.1,Moderate
19,54.4,No Rain
20,45.7,Low
16,39.2,No Rain
21,39.4,No Rain
21,40.2,Low
29,46.2,Moderate
25,58.3,Moderate
30,78.1,Moderate
19,60.4,Moderate
25,56.8,Moderate
12,58.3,Low
20,52.7,Moderate
31,59.5,Moderate
26,92.5,Moderate
26,88.9,No Rain
23,94.6,Low
28,98,Moderate
27,97.2,Moderate
24,88.6,No Rain
26,89.8,No Rain
33,94.7,Low
33,92.4,No Rain
12,85.7,No Rain
29,68,Moderate
34,76.7,Moderate
23,81.7,No Rain
18,85.8,Low
16,71.7,No Rain
23,78.1,No Rain
18,65.9,No Rain
21,79.6,No Rain
34,76.1,Low
23,75.2,Low
20,83.5,No Rain
23,79.2,No Rain
15,79.3,No Rain
13,81.8,Low
12,81.3,No Rain
19,75.4,No Rain
25,74.3,Low
31,87.8,Moderate
20,90.7,Moderate
13,78.2,Low
14,82.3,Moderate
34,84.3,Low
19,69.6,No Rain
14,67.6,Low
26,75.1,Low
26,78.5,No Rain
27,92.9,No Rain
29,94.7,Low
23,95.5,Low
30,94,High
18,94.3,Low
25,88.2,Low
23,93.3,Low
15,92.7,Low
16,92.7,Low
30,74.3,Low
34,58.3,Low
31,55,Low
30,66.8,High
31,54.1,Moderate
31,43.5,Low
23,51.1,No Rain
30,57.8,No Rain
30,60.1,No Rain
25,51.6,Low
31,45.4,Low
27,67.2,High
32,73.2,Low
32,54.4,No Rain
12,44.6,No Rain
15,40.2,No Rain
17,39.4,No Rain
27,45.1,Low
34,44.2,Low
23,54.2,Moderate
34,72.7,Moderate
18,65.7,Moderate
20,61.4,Low
20,64.2,Low
14,54.9,Moderate
28,61.9,Moderate
32,85.6,Moderate
28,83,Low
31,89,Low
34,96.6,Moderate
32,93.6,High
27,82.3,Low
29,87.3,Low
27,95.1,Low
32,93.6,Low
27,81.2,Low
23,81.2,Low
30,84.1,Moderate
25,88.6,No Rain
27,88.8,Low
31,76.7,Low
26,73.9,No Rain
28,71.3,No Rain
32,75.9,Low
25,86.7,Moderate
25,76.8,Low
20,77.2,Low
29,73.1,No Rain
30,70.7,Low
17,73.8,Low
19,72.8,No Rain
26,78.2,Low
23,82.1,Low
33,78.5,Moderate
30,79.9,Moderate
19,70,Moderate
32,74.1,Moderate
29,78.8,Low
20,66,Low
26,66.4,Low
33,67.3,Low
25,76.2,No Rain
24,86.7,Low
31,87.9,No Rain
27,90.2,No Rain
24,87.1,Moderate
27,87,No Rain
30,78.6,No Rain
23,85.4,Low
16,85.9,No Rain
23,83,Low
15,82.9,Low
21,51.1,Low
27,46.2,Low
19,76.1,Moderate
17,48,Low
29,38.8,No Rain
12,46.4,No Rain
26,50.4,No Rain
33,45.1,No Rain
30,46.8,Low
26,42,No Rain
26,74.2,Moderate
27,80.6,No Rain
15,51.4,No Rain
17,32.3,No Rain
12,36.7,No Rain
18,36.1,No Rain
13,30,Low
16,28.6,Moderate
24,40.9,Low
16,79.2,Moderate
20,44.1,Moderate
16,53.1,Low
15,48.8,Low
14,16.4,Low
19,29.8,Moderate
34,90.7,Low
30,88.6,No Rain
29,97.4,Low
28,99.7,Low
24,98.8,Moderate
30,89.2,No Rain
25,94.9,No Rain
32,99.2,No Rain
30,98.9,Moderate
14,90.4,No Rain
33,90.1,No Rain
34,92.4,Moderate
23,97,No Rain
12,96,No Rain
19,85.5,No Rain
15,46.9,No Rain
29,54,No Rain
17,84.1,No Rain
21,95,Low
27,86.1,Low
16,85.6,No Rain
13,52.8,No Rain
14,58.9,Low
20,60.4,Low
12,51.6,No Rain
14,82.2,No Rain
31,87.9,Moderate
30,85,Low
17,68,Moderate
16,52.7,Moderate
34,53.9,Low
34,86.4,Moderate
14,53.5,Low
17,67.1,Moderate
23,67.4,Moderate
24,81.1,Low
25,92.3,Low
26,91.9,Low
26,95.5,No Rain
28,94,Low
33,95.1,Low
32,87.8,Low
32,91.2,Low
29,93,Low
29,87.8,Low
30,84.4,Low
16,76.7,Moderate
32,62,Low
25,80,Moderate
28,58.1,Low
31,46.5,Low
31,57.1,Low
24,63,No Rain
31,58.6,Low
28,64,Low
34,53.1,Low
31,71.1,Moderate
33,80.9,Low
29,56.1,No Rain
23,45.8,No Rain
21,39.6,No Rain
31,37.9,Low
27,45.9,Low
27,45.8,Moderate
25,54.6,Low
23,81.6,Moderate
12,65.5,Moderate
16,59.1,Low
20,64,Low
30,56.6,Low
29,61.5,Moderate
23,90.2,Low
29,85.7,No Rain
26,97,Low
23,99.7,Low
34,98.8,Moderate
26,84.2,No Rain
24,88.5,No Rain
28,99.2,Low
28,99.6,Moderate
21,89.5,No Rain
23,90.1,No Rain
29,91.5,Moderate
26,92.5,No Rain
21,93.8,Low
19,85.7,No Rain
31,79.5,No Rain
28,73.9,No Rain
16,84.2,Low
15,92.9,Low
28,84.7,Low
18,84.2,No Rain
32,76.9,No Rain
13,67.9,Low
